chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.URL,parameters.URL_method,parameters.boolshad.hgSeq.cdsExon,parameters.boolshad.hgSeq.downstream,parameters.boolshad.hgSeq.intron,parameters.boolshad.hgSeq.maskRepeats,parameters.boolshad.hgSeq.promoter,parameters.boolshad.hgSeq.revComp,parameters.boolshad.hgSeq.splitCDSUTR,parameters.boolshad.hgSeq.utrExon3,parameters.boolshad.hgSeq.utrExon5,parameters.boolshad.hgta_printCustomTrackHeaders,parameters.chromInfo,parameters.data_type,parameters.db,parameters.dbkey,parameters.description,parameters.fbDownBases,parameters.fbExonBases,parameters.fbIntronBases,parameters.fbQual,parameters.fbUpBases,parameters.hgSeq.casing,parameters.hgSeq.cdsExon,parameters.hgSeq.downstream,parameters.hgSeq.downstreamSize,parameters.hgSeq.granularity,parameters.hgSeq.intron,parameters.hgSeq.maskRepeats,parameters.hgSeq.padding3,parameters.hgSeq.padding5,parameters.hgSeq.promoter,parameters.hgSeq.promoterSize,parameters.hgSeq.repMasking,parameters.hgSeq.splitCDSUTR,parameters.hgSeq.utrExon3,parameters.hgSeq.utrExon5,parameters.hgsid,parameters.hgta_ctDesc,parameters.hgta_ctName,parameters.hgta_ctUrl,parameters.hgta_ctVis,parameters.hgta_ctWigOutType,parameters.hgta_doGalaxyQuery,parameters.hgta_doGenomicDna,parameters.hgta_doGetBed,parameters.hgta_doGetCustomTrackFile,parameters.hgta_doPrintSelectedFields,parameters.hgta_doTopSubmit,parameters.hgta_outputType,parameters.hgta_palOut,parameters.hgta_printCustomTrackHeaders,parameters.hgta_regionType,parameters.hgta_table,parameters.hgta_track,parameters.hguid,parameters.org,parameters.organism,parameters.position,parameters.table,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-11-24 17:48:54.543302,slurm_normal,1511545745.0,0.0,,1.0,main_w3_handler0,3335919,17574520,False,,11636944,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/methJann1.len""","""bed""","""methJann1""","""methJann1""","""genome""","""200""",,,"""whole""","""200""",,,,,,,,,,,,,,,,"""2783009_xQNWUoX9H4VhIYLo2cnjnHmKcDRh""","""table browser query on tRNAs""","""tb_tRNAs""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""genome""","""tRNAs""","""tRNAs""","""8860129_WcJfmx3AAibBpmmtNr9d3NsACbdA""","""Methanocaldococcus jannaschii""","""Methanocaldococcus jannaschii""","""chr:552785-953673""","""tRNAs""",32.0,,42195285,1511545738.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-11-24 17:49:07.311119,116992.0,7.0
,,2017-11-24 04:46:29.737840,slurm_normal,1511498799.0,0.0,,1.0,main_w3_handler1,3335919,17568579,False,,11630723,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/methJann1.len""","""bed""","""methJann1""","""methJann1""","""genome""","""200""",,,"""whole""","""200""",,,,,,,,,,,,,,,,"""2782740_e8VlfiUOSnpHIPZPbvFcQj32HXsS""","""table browser query on ct_UserTrack_3545""","""tb_ct_UserTrack_3545""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""genome""","""ct_UserTrack_3545""","""ct_UserTrack_3545""","""8860129_WcJfmx3AAibBpmmtNr9d3NsACbdA""","""Methanocaldococcus jannaschii""","""Methanocaldococcus jannaschii""","""chr:139882-162300""","""ct_UserTrack_3545""",32.0,,42195285,1511498793.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-11-24 04:46:41.906704,116992.0,6.0
,,2017-11-24 17:35:48.717232,slurm_normal,1511544958.0,0.0,,1.0,main_w3_handler1,3335946,17574496,False,,11636919,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/nanEqu1.len""","""bed""","""nanEqu1""","""nanEqu1""","""genome""","""200""","""0""","""0""","""whole""","""200""",,,,,,,,,,,,,,,,"""2783004_TEbJfZPbB4qrqlbiwfzmqEOzfQvc""","""table browser query on refSeq""","""tb_refSeq""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,"""on""","""genome""","""refSeq""","""refSeq""","""8857428_BAj2aGne2ALcGahpRapXbGwVt9b2""","""Nanoarchaeum equitans""","""Nanoarchaeum equitans""","""chr:3235-488457""","""refSeq""",32.0,,42196651,1511544952.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-11-24 17:36:00.454597,,6.0
,,2017-11-24 17:57:00.042565,slurm_normal,1511546230.0,0.0,,1.0,main_w4_handler0,3335919,17574556,False,,11636992,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/methJann1.len""","""bed""","""methJann1""","""methJann1""","""genome""","""200""",,,"""whole""","""200""",,,,,,,,,,,,,,,,"""2783013_ciYBaUwmQxxTCUuN6jfYWMj7ZFbW""","""table browser query on tRNAs""","""tb_tRNAs""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""genome""","""tRNAs""","""tRNAs""","""8860129_WcJfmx3AAibBpmmtNr9d3NsACbdA""","""Methanocaldococcus jannaschii""","""Methanocaldococcus jannaschii""","""chr:97325-97540""","""tRNAs""",32.0,,42195285,1511546224.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-11-24 17:57:11.780184,116992.0,6.0
,,2017-11-24 15:36:26.551667,slurm_normal,1511537796.0,0.0,,1.0,main_w3_handler0,3335919,17573734,False,,11636130,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/methJann1.len""","""bed""","""methJann1""","""methJann1""","""genome""","""200""","""0""","""0""","""whole""","""200""",,,,,,,,,,,,,,,,"""2782971_kLwIj6LrwK4HGDnWufZe3nYtk686""","""table browser query on refSeq""","""tb_refSeq""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""genome""","""refSeq""","""refSeq""","""8860129_WcJfmx3AAibBpmmtNr9d3NsACbdA""","""Methanocaldococcus jannaschii""","""Methanocaldococcus jannaschii""","""chr:10001-35000""","""refSeq""",32.0,,42195285,1511537790.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-11-24 15:36:38.216803,116992.0,6.0
,,2017-11-24 17:28:32.281499,slurm_normal,1511544524.0,0.0,,1.0,main_w3_handler0,3335817,17574463,False,,11636887,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/nanEqu1.len""","""bed""","""nanEqu1""","""nanEqu1""","""genome""","""200""",,,"""whole""","""200""",,,,,,,,,,,,,,,,"""2782997_Lup9TjqKZ52pKyDvd4gOGmZwlhHt""","""table browser query on ct_highGCsegments_3083""","""tb_ct_highGCsegments_3083""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""genome""","""ct_highGCsegments_3083""","""ct_highGCsegments_3083""","""8860482_HrzquHWrnDpHKFSDFnwdUMPCWNwN""","""Nanoarchaeum equitans""","""Nanoarchaeum equitans""","""chr:3235-3287""","""ct_highGCsegments_3083""",32.0,,42189711,1511544517.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-11-24 17:28:45.953706,,7.0
,,2017-11-24 17:34:08.952730,slurm_normal,1511544859.0,0.0,,1.0,main_w3_handler1,3335946,17574492,False,,11636915,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/nanEqu1.len""","""bed""","""nanEqu1""","""nanEqu1""","""genome""","""200""",,,"""whole""","""200""",,,,,,,,,,,,,,,,"""2783002_2hwwMsat9BlnzLHWzxyOfQCmc2XU""","""table browser query on ct_highGCsegments_3083""","""tb_ct_highGCsegments_3083""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,"""on""","""genome""","""ct_highGCsegments_3083""","""ct_highGCsegments_3083""","""8857428_BAj2aGne2ALcGahpRapXbGwVt9b2""","""Nanoarchaeum equitans""","""Nanoarchaeum equitans""","""chr:3235-488457""","""ct_highGCsegments_3083""",32.0,,42196651,1511544853.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-11-24 17:34:22.292194,,6.0
,,2017-11-24 17:21:08.866554,slurm_normal,1511544078.0,0.0,,1.0,main_w3_handler1,3335946,17574411,False,,11636835,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,"""0""",,"""0""",,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/nanEqu1.len""","""fasta""","""nanEqu1""","""nanEqu1""","""genome""",,,,,,"""upper""","""1""",,,,,,"""0""","""0""",,,"""lower""",,,,"""2782989_Re2yUy9yQoVOCbjqd4rluJaJObF7""",,,,,,"""Send query to Galaxy""","""get sequence""",,,,,"""sequence""",,,"""genome""","""ct_highGCsegments_3083""","""ct_highGCsegments_3083""","""8857428_BAj2aGne2ALcGahpRapXbGwVt9b2""","""Nanoarchaeum equitans""","""Nanoarchaeum equitans""","""chr:3235-488457""","""ct_highGCsegments_3083""",32.0,,42196651,1511544072.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-11-24 17:21:20.603340,,6.0
,,2017-11-24 17:31:10.531855,slurm_normal,1511544680.0,0.0,,1.0,main_w4_handler1,3335946,17574479,False,,11636900,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/nanEqu1.len""","""bed""","""nanEqu1""","""nanEqu1""","""genome""","""200""",,,"""whole""","""200""",,,,,,,,,,,,,,,,"""2783000_DJyFyaAIjv9wz9a6qtdfh8iDUnWA""","""table browser query on ct_highGCsegments_3083""","""tb_ct_highGCsegments_3083""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,"""on""","""genome""","""ct_highGCsegments_3083""","""ct_highGCsegments_3083""","""8857428_BAj2aGne2ALcGahpRapXbGwVt9b2""","""Nanoarchaeum equitans""","""Nanoarchaeum equitans""","""chr:3235-488457""","""ct_highGCsegments_3083""",32.0,,42196651,1511544673.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-11-24 17:31:21.693416,,7.0
,,2017-11-24 17:30:09.439775,slurm_normal,1511544619.0,0.0,,1.0,main_w3_handler1,3335817,17574472,False,,11636894,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/nanEqu1.len""","""bed""","""nanEqu1""","""nanEqu1""","""genome""","""200""",,,"""whole""","""200""",,,,,,,,,,,,,,,,"""2782998_MtM0MP4vCN6tTi90xNXu9au9VG3G""","""table browser query on ct_highGCsegments_3083""","""tb_ct_highGCsegments_3083""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""genome""","""ct_highGCsegments_3083""","""ct_highGCsegments_3083""","""8860482_HrzquHWrnDpHKFSDFnwdUMPCWNwN""","""Nanoarchaeum equitans""","""Nanoarchaeum equitans""","""chr:3235-3287""","""ct_highGCsegments_3083""",32.0,,42189711,1511544612.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-11-24 17:30:21.125346,,7.0
,,2017-11-24 17:37:27.857728,slurm_normal,1511545058.0,0.0,,1.0,main_w3_handler1,3335946,17574499,False,,11636923,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/nanEqu1.len""","""bed""","""nanEqu1""","""nanEqu1""","""genome""","""200""",,,"""whole""","""200""",,,,,,,,,,,,,,,,"""2783005_JnKDrx14WaShY5FzrrvPEbc1E0XF""","""table browser query on gbRNAs""","""tb_gbRNAs""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,"""on""","""genome""","""gbRNAs""","""gbRNAs""","""8857428_BAj2aGne2ALcGahpRapXbGwVt9b2""","""Nanoarchaeum equitans""","""Nanoarchaeum equitans""","""chr:3235-488457""","""gbRNAs""",32.0,,42196651,1511545052.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-11-24 17:37:39.583331,,6.0
,,2017-11-24 17:38:32.735219,slurm_normal,1511545123.0,0.0,,1.0,main_w3_handler1,3335946,17574502,False,,11636927,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/nanEqu1.len""","""bed""","""nanEqu1""","""nanEqu1""","""genome""","""200""",,,"""whole""","""200""",,,,,,,,,,,,,,,,"""2783006_diV50CSVdxBLiezc1qXlhJUdrkvO""","""table browser query on tRNAs""","""tb_tRNAs""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,"""on""","""genome""","""tRNAs""","""tRNAs""","""8857428_BAj2aGne2ALcGahpRapXbGwVt9b2""","""Nanoarchaeum equitans""","""Nanoarchaeum equitans""","""chr:3235-488457""","""tRNAs""",32.0,,42196651,1511545116.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-11-24 17:38:45.530618,,7.0
,,2017-11-24 17:33:09.198116,slurm_normal,1511544798.0,0.0,,1.0,main_w4_handler0,3335817,17574488,False,,11636911,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/nanEqu1.len""","""bed""","""nanEqu1""","""nanEqu1""","""genome""","""200""",,,"""whole""","""200""",,,,,,,,,,,,,,,,"""2783001_5Ki6sLPAY3vOmXe1BykiozwIVRBM""","""table browser query on ct_highGCsegments_3083""","""tb_ct_highGCsegments_3083""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""genome""","""ct_highGCsegments_3083""","""ct_highGCsegments_3083""","""8860482_HrzquHWrnDpHKFSDFnwdUMPCWNwN""","""Nanoarchaeum equitans""","""Nanoarchaeum equitans""","""chr:3235-3287""","""ct_highGCsegments_3083""",32.0,,42189711,1511544792.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-11-24 17:33:20.340052,,6.0
,,2017-11-24 17:24:29.759649,slurm_normal,1511544283.0,0.0,,1.0,main_w3_handler1,3335946,17574435,False,,11636861,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/nanEqu1.len""","""gtf""","""nanEqu1""","""nanEqu1""","""genome""",,,,,,,,,,,,,,,,,,,,,"""2782994_OdQ2w1ptXBnFRWY6qtlVeoOfNdum""",,,,,,"""Send query to Galaxy""",,,,,"""get output""","""gff""",,,"""genome""","""ct_highGCsegments_3083""","""ct_highGCsegments_3083""","""8857428_BAj2aGne2ALcGahpRapXbGwVt9b2""","""Nanoarchaeum equitans""","""Nanoarchaeum equitans""","""chr:3235-488457""","""ct_highGCsegments_3083""",32.0,,42196651,1511544277.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-11-24 17:24:45.294987,,6.0
,,2017-11-24 17:26:31.823227,slurm_normal,1511544401.0,0.0,,1.0,main_w4_handler0,3335817,17574448,False,,11636870,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/nanEqu1.len""","""bed""","""nanEqu1""","""nanEqu1""","""genome""","""200""",,,"""whole""","""200""",,,,,,,,,,,,,,,,"""2782995_7x5iSJZa3L5JX9e43bekZcqrBJD3""","""table browser query on ct_highGCsegments_3083""","""tb_ct_highGCsegments_3083""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""genome""","""ct_highGCsegments_3083""","""ct_highGCsegments_3083""","""8860482_HrzquHWrnDpHKFSDFnwdUMPCWNwN""","""Nanoarchaeum equitans""","""Nanoarchaeum equitans""","""chr:3235-3287""","""ct_highGCsegments_3083""",32.0,,42189711,1511544394.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-11-24 17:26:42.695598,,7.0
,,2017-11-24 17:36:55.085808,slurm_normal,1511545025.0,0.0,,1.0,main_w4_handler0,3335817,17574498,False,,11636922,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/nanEqu1.len""","""bed""","""nanEqu1""","""nanEqu1""","""genome""","""200""","""0""","""0""","""whole""","""200""",,,,,,,,,,,,,,,,"""2783003_cnam1ckEg1AgaaX64JZNvPe9Rjju""","""table browser query on refSeq""","""tb_refSeq""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""genome""","""refSeq""","""refSeq""","""8860482_HrzquHWrnDpHKFSDFnwdUMPCWNwN""","""Nanoarchaeum equitans""","""Nanoarchaeum equitans""","""chr:3235-3287""","""refSeq""",32.0,,42189711,1511545018.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-11-24 17:37:06.933050,,7.0
,,2017-11-24 18:20:03.277391,slurm_normal,1511547613.0,0.0,,1.0,main_w3_handler1,3335817,17574633,False,,11637042,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/nanEqu1.len""","""bed""","""nanEqu1""","""nanEqu1""","""genome""","""200""","""0""","""0""","""whole""","""200""",,,,,,,,,,,,,,,,"""2783016_K9PuUjGA2Uch5iOMRKemVWhjyMne""","""table browser query on refSeq""","""tb_refSeq""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""genome""","""refSeq""","""refSeq""","""8860482_HrzquHWrnDpHKFSDFnwdUMPCWNwN""","""Nanoarchaeum equitans""","""Nanoarchaeum equitans""","""chr:3235-3287""","""refSeq""",32.0,,42189711,1511547606.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-11-24 18:20:15.541149,,7.0
,,2017-11-26 07:58:30.558985,slurm_normal,1511683124.0,0.0,,1.0,main_w4_handler1,3321828,17588008,False,,11646401,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""bed""","""pyrAer1""","""pyrAer1""","""range""","""200""","""0""","""0""","""cds""","""200""",,,,,,,,,,,,,,,,"""2783352_sNAhkeYQQ8co3Z7ZdIGFsxjeoGfV""","""table browser query on refSeq""","""tb_refSeq""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""range""","""refSeq""","""refSeq""","""8860631_nr2bPXJ5UTLxyRXv5TCh5dp7ALdw""","""Pyrobaculum aerophilum""","""Pyrobaculum aerophilum""","""chr:10001-35000""","""refSeq""",32.0,,42260324,1511683115.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-11-26 07:58:45.541759,116077.0,9.0
,,2017-11-27 09:14:22.536583,slurm_normal,1511774076.0,0.0,,1.0,main_w3_handler0,3340873,17601025,False,,11660089,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/streCoel.len""","""wig""","""streCoel""","""streCoel""","""genome""",,,,,,,,,,,,,,,,,,,,,"""2783669_OnWVWDJuxHTvwDTAaPIHcfcAbBoA""",,,,,,"""Send query to Galaxy""",,,,,"""get output""","""wigData""",,,"""genome""","""gc20Base""","""gc20Base""","""8860922_ycdVDSXR4olIbWCp9jyLAT1Sw82O""","""Streptomyces coelicolor""","""Streptomyces coelicolor""","""chr:10001-35000""","""gc20Base""",32.0,,42274589,1511774068.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-11-27 09:14:38.898020,117313.0,8.0
,,2017-11-29 19:09:21.377704,slurm_normal,1511982571.0,0.0,,1.0,main_w4_handler1,3345525,17641549,False,,11701372,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""bed""","""pyrAer1""","""pyrAer1""","""genome""","""200""","""0""","""0""","""whole""","""200""",,,,,,,,,,,,,,,,"""2785354_mi8BR2r7aIaDhDchosj9E6JBLn51""","""table browser query on refSeq""","""tb_refSeq""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""genome""","""refSeq""","""refSeq""","""8861702_nRojYRRCWZD8vD88i4TOEjPHHsJj""","""Pyrobaculum aerophilum""","""Pyrobaculum aerophilum""","""chr:10001-35000""","""refSeq""",32.0,,42332974,1511982564.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-11-29 19:09:32.736385,,7.0
,,2017-12-01 04:09:22.489673,slurm_normal,1512101381.0,0.0,,1.0,main_w4_handler1,3319702,17656282,False,,11716599,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/eschColi_O157H7_EDL93.len""","""bed""","""eschColi_O157H7_EDL93""","""eschColi_O157H7_EDL93""","""genome""","""200""","""0""","""0""","""whole""","""200""",,,,,,,,,,,,,,,,"""2786154_7dXzsDF7C17m0MaHfaiU63RQwqKq""","""table browser query on refSeq""","""tb_refSeq""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""genome""","""refSeq""","""refSeq""","""8862158_yr58LBNB1XxgxnHh4GR9esyPjq6X""","""Escherichia coli O157H7 EDL933""","""Escherichia coli O157H7 EDL933""","""chr:10001-35000""","""refSeq""",32.0,,42374634,1512101374.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-12-01 04:09:43.893028,112058.0,7.0
,,2017-11-30 16:26:13.207428,slurm_normal,1512059189.0,0.0,,1.0,main_w4_handler1,2980508,17652152,False,,11711432,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/rhodRHA1.len""","""bed""","""rhodRHA1""","""rhodRHA1""","""range""","""200""","""0""","""0""","""whole""","""200""",,,,,,,,,,,,,,,,"""2786006_pTipb4s77qDr0lrdozPuDy56Ha8p""","""table browser query on refSeq""","""tb_refSeq""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,"""on""","""range""","""refSeq""","""refSeq""","""8862030_SyvSd3u9FTW8tOBnnyXzK0FhumcM""","""Rhodococcus RHA1""","""Rhodococcus RHA1""","""chr:10001-35000""","""refSeq""",32.0,,42355187,1512059181.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-11-30 16:26:32.872131,89697.0,8.0
,,2017-12-01 16:28:08.219745,slurm_normal,1512145715.0,0.0,,1.0,main_w3_handler0,3335817,17664820,False,,11725104,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/nanEqu1.len""","""bed""","""nanEqu1""","""nanEqu1""","""genome""","""200""","""0""","""0""","""whole""","""200""",,,,,,,,,,,,,,,,"""2786513_ONaoc5ajYsU7q3U3ZNZoOqaKiWBj""","""table browser query on refSeq""","""tb_refSeq""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""genome""","""refSeq""","""refSeq""","""8860482_HrzquHWrnDpHKFSDFnwdUMPCWNwN""","""Nanoarchaeum equitans""","""Nanoarchaeum equitans""","""chr:10001-35000""","""refSeq""",32.0,,42189711,1512145705.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-12-01 16:28:40.609943,,10.0
,,2017-12-01 04:19:05.007103,slurm_normal,1512101965.0,0.0,,1.0,main_w4_handler1,3319702,17656332,False,,11716653,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/eschColi_O157H7_EDL93.len""","""gtf""","""eschColi_O157H7_EDL93""","""eschColi_O157H7_EDL93""","""genome""",,,,,,,,,,,,,,,,,,,,,"""2786157_HmYEAc7avJ6Lm4bPEYHd057Ez26o""",,,,,,"""Send query to Galaxy""",,,,,"""get output""","""gff""",,,"""genome""","""refSeq""","""refSeq""","""8862158_yr58LBNB1XxgxnHh4GR9esyPjq6X""","""Escherichia coli O157H7 EDL933""","""Escherichia coli O157H7 EDL933""","""chr:10001-35000""","""refSeq""",32.0,,42374634,1512101953.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-12-01 04:19:26.900891,112058.0,12.0
,,2017-12-01 15:21:56.411694,slurm_normal,1512141819.0,0.0,,1.0,main_w4_handler0,3335817,17663773,False,,11724063,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/stapMari1.len""","""bed""","""stapMari1""","""stapMari1""","""genome""","""200""",,,"""whole""","""200""",,,,,,,,,,,,,,,,"""2786454_FiS2WzR6vGis6PQYWNSrmuaI0Dxx""","""table browser query on tRNAs""","""tb_tRNAs""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""genome""","""tRNAs""","""tRNAs""","""8860482_HrzquHWrnDpHKFSDFnwdUMPCWNwN""","""Staphylothermus marinus F1""","""Staphylothermus marinus F1""","""chr:10001-35000""","""tRNAs""",32.0,,42189711,1512141810.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-12-01 15:24:11.849299,,9.0
